,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
AAV.TO,-0.5035261,0.12722874,,,2.0,1.436994,,6.0,7.031,,8.0,3.43,1.552,1538352000,19.111,,,163552000,0.83239996,5.354,4.457,875699008,CAD,,183561546,0.17,20.176472,-134490880,29.0,,,0.63463,,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,29260000,1577750400,15,171095008,0.25577,6.0,-29.34,2,0.48783958,,0.14892,0.14892,0.762,buy,2.2,0.019340001,0.022669999,-0.316,1.056,,Energy,3.0,185942000,0.0825,15355660,1536019200,14582833,,18.41,6.5,3.25,5.3,5.5,,,3846000,0.021,250188992,196482000,0.153,,
ABT.TO,-0.12755722,0.12722874,,,2.0,1.472942,,3.0,-1.406,,6.0,7.37,0.607,1538352000,,,,5996211,0.064050004,43.221,2.768,259162320,USD,,24322816,0.16,46.0625,19870880,495.0,,,0.84432,79046749,,,Software - Application,,,1530316800,1199232000,2/1,,1,86400,,,1530316800,3110853,1593475200,7,12549655,0.030739998,4.0,,2,,,0.03323,0.03323,0.58,hold,2.7,0.01842,,0.038,2.339,,Technology,6.0,40269800,0.060900003,2457650,1536019200,2319818,,77.57,8.16,5.83,6.66,6.22,,,34329304,0.854,0,93621832,0.078,,
ABX.TO,-0.2987075,0.12722874,,,2.0,0.356201,,5.0,8.016,,1.0,15.01,2.118,1538352000,57.554,,,3531000064,0.45721,6.621,3.027,23377635328,USD,,1137034394,0.63,23.825397,1308999936,18421.0,,,0.35529998,3095000000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-261000000,1577750400,16,1770000000,0.30273,2.0,-4.79,2,1.8725051,,-0.033800002,-0.033800002,1.055,hold,2.9,0.05738,-0.03458,-0.207,6.621,,Basic Materials,3.0,1167160064,0.0058,6797192,1536019200,5610238,,2.34,18.0,11.0,14.18,14.0,,,2084999936,1.786,6392000000,7722999808,-0.23,,
AC.TO,-0.11318052,0.12722874,,,2.0,0.506901,,2.0,14.341,,3.0,24.13,1.111,1538352000,179.37,,,2268000000,0.13260001,4.083,0.541,9260778496,CAD,,270990957,3.56,6.7780895,-594625024,29400.0,,,0.26508,4451000000,,,Airlines,,,1514678400,,,,1,86400,,,1530316800,1492999936,1577750400,14,2846000128,0.07343,1.0,0.53,2,1.6825883,,0.087290004,0.087290004,0.954,buy,1.7,0.04267,0.58502996,0.108,62.537,,Industrials,1.0,272745984,0.0075,2042041,1536019200,2518065,,1.73,42.0,22.5,33.68,33.5,,,4670000128,17.141,7008000000,17104000000,5.425,,
ACB.TO,3.4133334,0.12722874,,,2.0,-0.437752,,10.0,2.743,,9.0,13.13,2.923,1538352000,13.0,,,-67848000,-1.2292199,-182.309,224.098,12369315840,CAD,,920889960,0.16,82.0625,-286644384,,,,0.78844,43519000,,,Drug Manufacturers - Specialty & Generic,,,1530316800,,,,1,86400,,,1530316800,71936000,1593475200,5,-81667000,-1.4513401,10.0,,2,4.78673,,1.30328,1.30328,2.175,buy,1.8,-0.04484,0.07769,2.226,0.12,,Healthcare,10.0,960961984,0.0208,19662170,1536019200,18467264,,0.65,15.0,6.5,10.9,11.0,,,148380992,0.154,203211008,55196000,0.15,,
ACQ.TO,-0.5030277,0.12722874,,,2.0,1.705325,,9.0,17.339,,8.0,11.31,1.102,1538352000,243.483,,,88831000,0.02895,17.146,0.496,1523060096,CAD,,23955355,1.45,7.8,-164770368,4000.0,,,0.16558,518629000,,,Auto & Truck Dealerships,,,1514678400,,,,1,86400,,,1530316800,-7328000,1577750400,9,40943000,0.02237,9.0,0.34,2,0.65228677,,-0.00239,-0.00239,0.222,hold,2.9,0.024249999,-0.0066500003,-0.016,112.039,,Consumer Cyclical,6.0,27392300,0.054,1526195,1536019200,1471386,,10.28,18.0,9.0,13.97,15.0,,,43483000,1.587,1206363008,3068704000,-0.268,,
AD.TO,-0.050936997,0.12722874,,,2.0,0.795251,,8.0,16.838,,9.0,19.55,1.746,1538352000,13.359,0.921,0.904,83193000,0.62896997,9.407,5.917,782575104,CAD,,34906835,1.73,11.300577,105678328,14.0,,,1.0,,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,9641000,1577750400,8,81316000,0.62698,8.0,1.48,2,1.1610643,,0.07289,0.07289,0.771,buy,2.4,0.06731,0.015310001,0.321,3.628,,Financial Services,6.0,36496200,0.031,1110596,1536019200,1160737,,5.43,23.0,17.5,20.67,20.75,,,27621000,0.757,82096000,132268000,0.26,,
ADN.TO,-0.02741164,0.12722874,,,2.0,0.397928,,7.0,16.505,,5.0,18.25,2.896,1538352000,33.48,-0.529,-0.529,23092000,0.27317,16.396,4.479,378615552,CAD,,16680855,0.86,21.22093,13893000,92.0,,,0.35741,28091000,,,Lumber & Wood Production,,,1514678400,,,,1,86400,,,1530316800,25924000,1577750400,5,19410000,0.2694,6.0,2.85,2,1.1057256,,0.30667,0.30667,2.818,hold,2.8,0.031040002,0.09563,0.124,5.052,,Basic Materials,3.0,16731200,0.0052,59400,1536019200,59300,,13.6,22.0,19.5,20.3,20.0,,,22866000,1.367,92456000,84533000,1.549,,
AEM.TO,-0.24331832,0.12722874,,,2.0,1.215318,,5.0,21.144,,5.0,45.29,4.018,1538352000,34.933,-0.913,-0.909,866889984,0.38022,13.301,5.057,11530271744,USD,,232689929,0.8,56.6125,-477038624,5514.0,,,0.49719003,1187262000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,162963008,1577750400,16,688788992,0.15187,4.0,11.61,2,2.141979,,0.07147,0.07147,2.268,buy,2.1,0.0271,0.03332,0.012,9.821,,Basic Materials,1.0,233260992,0.0064999997,1510046,1536019200,1147988,,1.88,60.0,45.0,52.09,50.91,,,794427008,3.406,1722967040,2279979008,0.69,,
AEZS.TO,-0.17712176,0.12722874,,,,3.866563,,,0.578,,,2.2,4.044,1538352000,,,,7779000,0.30813998,2.17,0.669,16881302,USD,,16436321,-0.37,-5.945946,4614000,,,,0.9922,923000,,,Biotechnology,,,1514678400,1447977600,1/100,,1,86400,,,1530316800,1707000,1577750400,1,1879000,0.3039,,,2,3.8062284,,0.06762,0.06762,3.637,buy,2.0,0.17082001,0.24384001,-0.309,1.55,,Healthcare,,16440800,0.0,0,1536019200,1100,0.0,0.0,4.0,4.0,4.0,4.0,,,19946000,1.213,0,25245000,0.092,,
AFN.TO,0.17287278,0.12722874,,,2.0,1.366572,,4.0,19.278,,2.0,58.41,1.892,1538352000,187.316,-0.149,-0.133,121193000,0.14209,13.086,1.859,1585976064,CAD,,16057681,3.98,14.6758795,-8138875,2545.0,,,0.28479,218714000,,,Farm & Construction Equipment,,,1514678400,,,,1,86400,,,1530316800,33040000,1577750400,8,46335000,0.10736,3.0,1.75,2,3.0298786,,0.03875,0.03875,0.814,buy,1.9,0.049099997,0.10663,0.177,52.376,,Industrials,6.0,16489300,0.016900001,262563,1536019200,240173,,10.46,80.0,65.0,71.63,71.0,,,18473000,1.121,594902976,852934976,1.961,,
AGI.TO,-0.34304935,0.12722874,,,2.0,1.664393,,2.0,6.842,,8.0,6.02,3.695,1538352000,0.232,,,219900000,0.34767,9.536,3.315,2097038464,USD,,388582101,0.21,28.666668,43425000,1700.0,,,0.40379003,211600000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,15800000,1577750400,15,213300000,0.11383,3.0,1.51,2,0.8798597,,0.02498,0.02498,2.309,buy,1.9,0.01564,0.00675,0.286,1.786,,Basic Materials,1.0,389806016,0.0034,1368501,1536019200,1206704,,1.62,11.66,5.65,8.48,8.55,,,244100000,0.626,6200000,632499968,0.045,,
AGT.TO,-0.22378856,0.12722874,,,2.0,0.22182,,4.0,6.543,,10.0,17.9,1.98,1538352000,162.165,,,40810000,0.025829999,25.47,0.658,1039429440,CAD,,19888986,1.14,15.701755,8241375,2100.0,,,0.061440002,106186000,,,Farm Products,,,1514678400,,,,1,86400,,,1530316800,-57010000,1577750400,9,-14918000,0.0058600004,7.0,1.09,2,2.735748,,-0.03215,-0.03215,0.758,hold,2.8,0.00505,-0.17166,-0.107,65.19,,Consumer Defensive,3.0,24236500,0.0417,1068258,1536019200,1008268,,32.51,21.0,12.0,18.44,19.0,,,28728000,1.185,493161984,1580007040,-2.357,,
AI.TO,0.121533394,0.12722874,,,,0.268383,,,10.577,,,13.39,98.435,1538352000,81.656,0.045,0.265,,0.0,,20.965,813702272,CAD,,34627744,0.81,16.530865,,1.0,,,0.84669995,30310000,,,Specialty Finance,,,1514678400,,,,1,86400,,,1530316800,31631000,1577750400,2,39797000,0.81496,,,2,1.2659545,,0.81496,0.81496,98.424,hold,3.0,0.04976,0.09069,0.254,1.166,,Financial Services,,36202900,0.0058,211628,1536019200,228234,,7.26,10.43,10.04,10.23,10.23,,,,,312670016,38813000,0.94,,
AIF.TO,-0.12363851,0.12722874,,,2.0,1.063616,,1.0,9.597,,4.0,28.4,2.193,1538352000,50.948,-0.997,-0.997,71813000,0.14366001,18.365,2.638,1318879872,CAD,,38296562,1.81,15.690608,44903248,2500.0,,,0.37642,182964000,,,Real Estate Services,,,1514678400,,,,1,86400,,,1530316800,2583000,1577750400,8,48130000,0.06531,2.0,1.13,2,2.959258,,0.0051700003,0.0051700003,2.022,buy,2.0,0.02891,0.00653,0.05,12.99,,Real Estate,3.0,39223700,0.0188,889535,1536019200,886297,,11.92,43.0,30.0,37.13,37.5,,,48010000,1.234,189432000,499872000,0.067,,
AIM.TO,0.67634845,0.12722874,,,2.0,5.019707,,9.0,-1.253,,1.0,4.1,0.308,1538352000,,,,182700000,0.111260004,3.424,0.381,625590208,CAD,,151749752,0.73,5.616438,42912500,2900.0,,,0.3719,620100000,,,Business Services,,,1514678400,,,,1,86400,,,1530316800,-96000000,1577750400,7,255400000,0.0038400001,2.0,1.38,2,,,-0.1355,-0.1355,0.274,hold,3.0,0.00101,,0.039,10.781,,Industrials,2.0,152307008,0.0199,3024322,1536019200,1919833,,3.67,5.0,0.75,3.89,4.75,,,343500000,2.255,329400000,1642099968,-1.574,,
AJX.TO,0.72,0.12722874,,,,-0.80414,,,0.25,,,0.85,2.888,1538352000,,,,-7460000,-0.15408,-12.119,1.867,90406608,USD,,81478145,0.01,,-4321500,143.0,,,0.39816,19421000,,,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,-9078000,1577750400,1,-7339000,-0.19455999,,-3135.0,2,3.4,,-0.1875,-0.1875,1.854,strong_buy,1.0,-0.14008,-0.26622,0.033,0.489,,Technology,,117178000,0.0001,9700,1536019200,2700,,0.3,0.77,0.77,0.77,0.77,,,10967000,0.092,0,48417000,-0.092,,
AKG.TO,-0.10399997,0.12722874,,,2.0,2.435054,,3.0,1.372,,5.0,1.1,2.258,1538352000,,,,116311000,0.47489,2.106,1.0,244954352,USD,,170362807,0.01,110.00001,-310010624,,,,0.53853,126765000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-142394000,1577750400,3,107566000,0.21316999,5.0,0.26,2,0.8017493,,-0.58138,-0.58138,0.08,hold,2.7,0.05263,-0.38042,0.11,1.173,,Basic Materials,6.0,225804992,0.0115,2595795,1536019200,2073400,,14.39,1.55,0.97,1.23,1.17,,,18756000,0.083,0,244924000,-0.682,,
ALA.TO,-0.2514184,0.12722874,,,2.0,0.97165,,7.0,20.79,,4.0,21.52,1.669,1538352000,62.458,,1.253,725400000,0.25936002,13.769,3.571,9987816448,CAD,,264137125,1.3,16.553846,51225000,1629.0,,,0.45861,1261600000,,,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,56800000,1577750400,11,579200000,0.15560001,6.0,7.95,2,1.035113,,0.04341,0.04341,1.361,hold,2.8,0.025940001,0.02516,0.132,15.937,,Energy,7.0,267423008,0.036199998,6548914,1536019200,5137969,,4.33,32.0,22.0,27.59,28.0,,,783800000,2.946,3463099904,2796900096,0.324,,
ALC.TO,0.066170454,0.12722874,,,,0.859004,,,17.382,,,12.78,0.822,1538352000,46.584,-0.467,-0.505,104138000,0.21936001,7.641,1.676,795732928,CAD,,16092194,1.22,10.4754095,-28671750,2000.0,,,0.27081,117708000,,,Shipping & Ports,,,1514678400,1355702400,10/1,,1,86400,,,1530316800,41718000,1577750400,4,99135000,0.116450004,,,2,0.7352433,,0.10835,0.10835,0.684,strong_buy,1.5,0.03102,0.0642,0.123,12.269,,Industrials,,38485400,0.0004,15300,1536019200,22500,,4.32,20.0,19.0,19.5,19.5,,,9965000,0.259,311744000,474740992,1.325,,
ALO.TO,-0.82495344,0.12722874,,,2.0,3.7958,,2.0,3.274,,4.0,0.95,3.148,1538352000,8.741,-0.494,-0.065,13851000,0.14525,5.331,0.774,73842864,USD,,80254243,0.31,3.064516,-83986496,356.0,,,0.21216999,30703000,,,Gold,,,1514678400,1494892800,1/10,,1,86400,,,1530316800,8858000,1577750400,8,-9561000,0.094060004,3.0,0.15,2,0.29016495,,0.092889994,0.092889994,1.226,hold,2.8,0.01931,0.04145,-0.031,1.993,,Basic Materials,6.0,83784096,0.0076,669660,1536019200,676482,,3.66,3.89,0.78,2.11,2.02,,,29732000,0.355,23980000,95358000,0.184,,
ALS.TO,0.0650543,0.12722874,,,2.0,1.893456,,6.0,7.881,,3.0,12.55,2.601,1538352000,29.868,2.0,1.996,33778000,0.67096,20.123,13.502,679702336,CAD,,40659722,0.54,23.24074,,18.0,,,0.87641996,39843000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,31620500,1577750400,4,,0.40849,5.0,,2,1.5924375,,0.62811,0.62811,2.601,buy,2.0,,,0.485,1.174,,Basic Materials,9.0,43099500,0.0228,903010,1536019200,898268,,19.22,18.5,16.0,17.25,17.25,,,65692000,1.52,122537000,50342500,0.735,,
AOI.TO,-0.09815949,0.12722874,,,,1.273252,,,1.998,,,1.38,14.435,1538352000,,,,-7241000,0.0,-44.491,,322157408,USD,,401558878,-0.03,-46.0,-6904500,,,,0.0,,,,Oil & Gas E&P,,,1514678400,937958400,1/5,,1,86400,,,1530316800,-49910000,1577750400,6,-615000,0.0,,0.13,2,0.6906907,,0.0,0.0,13.063,buy,2.2,-0.03285,-0.05211,,,,Energy,,470568000,0.001,490010,1536019200,552507,,4.09,2.32,1.17,1.73,1.7,,,369576992,0.785,0,,-0.108,,
APH.TO,1.2219388,0.12722874,,,2.0,3.962792,,10.0,5.538,,9.0,20.06,4.438,1538352000,2.649,,,-658000,-0.017819999,-5662.408,100.925,3725864704,CAD,,214705283,0.55,36.472725,-230024256,300.0,,,1.10754,40887000,,,Drug Manufacturers - Specialty & Generic,,,1527724800,1417996800,1/10,,1,86400,,,1527724800,29448000,1590883200,7,-5649000,-0.19601,10.0,,2,3.622246,,0.79767996,0.79767996,2.737,buy,1.6,-0.00555,0.040689997,1.104,0.229,,Healthcare,6.0,249454000,0.0173,3799012,1536019200,4323970,,0.29,23.94,11.58,17.87,18.92,,,104799000,0.451,31087000,36917000,0.18,,
APS.TO,0.40109885,0.12722874,,,,0.083407,,,0.491,,,2.83,7.937,1538352000,,,,-18118000,0.0,-4.907,,88898288,USD,,29739699,-1.13,-2.5044248,-7349969,18.0,,,0.0,,,,Biotechnology,,,1514678400,1412553600,1/12,,1,86400,,,1530316800,-23010000,1577750400,2,-18353000,0.0,,,2,5.763747,,0.0,0.0,7.69,strong_buy,1.5,-0.74337,-1.69308,,,,Healthcare,,34657700,0.0081,308700,1536019200,313400,,9.19,9.01,9.01,9.01,9.01,,,18464000,0.537,0,,-0.822,,
AQN.TO,-0.049963236,0.12722874,,,2.0,0.103563,,1.0,6.07,,4.0,12.88,1.077,1538352000,97.965,1.233,1.532,636610752,0.3964,16.244,6.439,10340963328,USD,,467557960,0.62,20.774193,-211671616,2241.0,,,0.42426997,,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,58634048,1577750400,13,467991520,0.23474,2.0,2.48,2,2.121911,,0.041539997,0.041539997,0.601,buy,2.0,0.027679998,0.020599999,0.086,3.788,,Utilities,3.0,473879008,0.0161,7652125,1536019200,7379205,,9.61,12.5,9.26,11.3,11.96,,,37808000,0.08,3540155904,1605972608,0.137,,
AR.TO,-0.3777778,0.12722874,,,2.0,1.864782,,2.0,3.576,,6.0,1.63,4.824,1538352000,1.258,-0.929,-0.939,58250000,0.34015,4.875,1.658,283959552,USD,,174475594,0.28,5.8214283,-52574248,681.0,,,0.42013,56324000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,18237000,1577750400,7,36357000,0.171,2.0,,2,0.45581657,,0.10649,0.10649,1.624,buy,2.0,0.02657,0.02911,0.18,0.965,,Basic Materials,1.0,177800000,0.0219,3885717,1536019200,1292872,,19.21,4.02,2.49,3.17,2.87,,,22730000,0.128,8000000,171248992,0.102,,
ARE.TO,-0.0035128593,0.12722874,,,2.0,0.704624,,7.0,12.451,,5.0,16.33,1.457,1538352000,90.756,13.071,9.414,154087008,0.05618,8.164,0.459,1257994112,CAD,,58475109,1.13,14.451327,337057248,5850.0,,,0.11772,,,,Engineering & Construction,,,1514678400,,,,1,86400,,,1530316800,34874000,1577750400,10,421393984,0.02059,5.0,2.07,2,1.3115412,,0.01271,0.01271,1.214,buy,2.0,0.01328,0.047259998,0.1,46.276,,Industrials,1.0,59908800,0.0148,882979,1536019200,749068,,3.59,23.0,18.0,20.45,20.5,,,432961984,7.246,675171968,2742796032,0.586,,
ARG.TO,0.024691343,0.12722874,,,,2.941032,,,0.58,,,0.77,0.801,1538352000,63.758,,,40339000,0.28548,4.692,1.339,189268624,USD,,101288171,0.18,4.2777777,-778625,293.0,,,0.22163999,26041000,,,Copper,,,1514678400,,,,1,86400,,,1530316800,14889000,1577750400,1,30106000,0.1835,,0.5,2,1.3275862,,0.10537,0.10537,0.609,buy,2.0,0.07171,0.15782,0.105,0.801,,Basic Materials,,177251008,0.0005,82605,1536019200,13221,,1.16,1.5,1.5,1.5,1.5,,,21638000,0.122,65561000,141303008,0.078,,
ARX.TO,-0.083124995,0.12722874,,,2.0,1.286602,,5.0,10.112,,2.0,14.3,1.298,1538352000,24.983,,,711600000,0.59187,8.027,4.751,5712007680,CAD,,351444393,0.6,23.833332,-182362496,471.0,,,0.65125,722100000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,131400000,1577750400,17,751500032,0.14222999,2.0,-3.33,2,1.4141613,,0.10929,0.10929,0.634,buy,2.1,0.017439999,0.03638,0.156,3.402,,Energy,1.0,353910016,0.0431,15227994,1536019200,16693447,,8.36,22.5,16.5,18.66,18.0,,,168100000,0.476,892899968,1202300032,0.372,,
ASM.TO,-0.5867347,0.12722874,,,,0.899632,,,1.311,,,0.84,1.576,1538352000,17.044,-0.236,-0.272,7338763,0.21179001,7.514,1.591,55141804,USD,,53147630,0.11,7.6363635,-8139106,,,,0.28,11383511,,,Silver,,,1514678400,,,,1,86400,,,1530316800,2437461,1577750400,3,4866062,0.10858,,,2,0.6407322,,0.07034,0.07034,0.944,buy,2.3,0.02259,0.03522,0.16,0.651,,Basic Materials,,62911300,0.0011999999,65600,1536019200,50900,,2.34,2.56,1.36,1.94,1.9,,,4766000,0.085,12473000,34651640,0.04,,
ASND.TO,-0.0625,0.12722874,,,,3.394689,,,0.373,,,0.7,1.489,1538352000,5.088,,,18660748,0.20277001,2.592,0.526,48367624,USD,,46944084,0.23,3.0434783,,,,,0.23858,-48705,,,Industrial Metals & Minerals,,,1514678400,1482278400,1/5,,1,86400,,,1530316800,9267405,1577750400,8,22856564,0.15432,,,2,1.8766756,,0.1007,0.1007,0.791,buy,1.8,,,1.279,1.256,,Basic Materials,,76627104,0.0013,89315,1536019200,89300,,2.6,1.87,0.85,1.27,1.2,,,11322000,0.148,1453000,92028360,0.119,,
ASP.TO,0.923077,0.12722874,,,,2.125235,,,0.032,,,0.235,1.009,1538352000,81.161,,,-12347000,-1.67371,-4.863,8.139,60045012,USD,,120925082,-0.01,-23.5,-2547250,23.0,,,-0.45384,3181000,,,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-15641000,1577750400,1,-3771000,-1.94415,,,3,7.3437495,,-2.12024,-2.12024,0.72,strong_buy,1.0,-0.39173,-1.8245599,0.182,0.035,,Healthcare,,235235008,0.0001,12679,1536019200,15146,,0.05,0.51,0.51,0.51,0.51,,,6036000,0.026,6096000,7377000,-0.073,,
ATA.TO,0.6534653,0.12722874,,,2.0,1.211169,,8.0,8.174,,8.0,21.6,2.256,1538352000,45.197,0.477,0.45,134298000,0.11668,16.987,1.982,2281326080,CAD,,93545293,1.11,19.45946,47792624,3800.0,,,0.26002002,288159000,,,Diversified Industrials,,,1522454400,881539200,2/1,,1,86400,,,1530403200,52341000,1585612800,6,62664000,0.08898,7.0,4.13,2,2.6425252,,0.045479998,0.045479998,2.044,buy,2.2,0.04354,0.07085,0.136,12.265,,Industrials,1.0,94109800,0.0062,585163,1536019200,795693,,2.8,29.0,22.0,26.5,27.0,,,324644000,3.451,347692992,1150947968,0.558,,
ATH.TO,0.6074766,0.12722874,,,,3.20551,,,2.751,,,1.6,2.031,1538352000,39.073,,,109407000,0.12772,12.228,1.562,1337838592,CAD,,361046624,0.11,14.545455,-72136000,245.0,,,0.24385001,180736000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-317072000,1577750400,11,110912000,-0.22951001,,0.21,2,0.5816067,,-0.37014,-0.37014,1.627,buy,2.3,-0.05135,-0.20181,0.222,1.676,,Energy,,515799008,0.0434,22366876,1536019200,3933338,,16.45,3.0,1.75,2.36,2.25,,,93293000,0.181,554278976,856627968,-0.622,,
ATP.TO,-0.0714286,0.12722874,,,2.0,2.321934,,4.0,-0.165,,7.0,2.81,1.319,1538352000,399.681,,,145600000,0.41037,8.148,3.344,1186286592,USD,,102349503,-0.05,-56.199997,129875000,246.0,,,0.48337,,,,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,-58800000,1577750400,4,161900000,0.13191,5.0,-2.56,2,,,-0.16573,-0.16573,1.082,hold,2.8,0.02396,-0.25722,-0.466,3.101,,Utilities,6.0,110799000,0.0563,6261360,1536019200,6198801,0.0582,173.93,3.5,2.31,2.68,2.45,,,86000000,0.773,751000000,354800000,-0.514,,
ATZ.TO,0.4012345,0.12722874,,,2.0,,,10.0,2.822,,10.0,17.85,2.031,1538352000,23.437,2.25,2.029,127530000,0.16009001,16.409,2.627,2092676736,CAD,,55155407,0.93,19.193548,28593750,2594.0,,,0.40056,295491000,,,Apparel Stores,,,1519516800,,,,1,86400,,,1535241600,71379000,1582588800,8,124127000,0.13214,10.0,1.3,2,6.325301,,0.0896,0.0896,0.645,buy,1.6,0.122,0.26253998,0.18,7.127,,Consumer Cyclical,10.0,62927000,0.0027,297662,1536019200,128078,,1.45,24.0,20.0,21.5,21.0,,,54995000,0.488,74567000,796622976,0.609,,
AUG.TO,-0.4339623,0.12722874,,,2.0,1.314459,,7.0,0.515,,8.0,1.45,5.208,1538352000,,,,1595000,0.0,76.779,,122461792,CAD,,64362934,-0.15,-9.666667,-39001564,22.0,,,0.0,-105000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,5255000,1577750400,5,1968000,0.0,8.0,,2,2.815534,,0.0,0.0,4.361,buy,1.9,0.01274,0.07516,,,,Basic Materials,6.0,90237800,0.0011999999,109420,1536019200,126696,,2.47,4.75,3.25,4.02,3.86,,,5866000,0.067,0,,0.065,,
AUP.TO,-0.047029734,0.12722874,,,2.0,1.913313,,6.0,1.666,,8.0,7.65,30.299,1538352000,,,,-52310000,0.0,-10.21,4450.612,534073408,USD,,47810476,-0.64,-11.953125,-25466876,33.0,,,0.0,-33511000,,,Biotechnology,,,1514678400,1382486400,1/50,,1,86400,,,1530316800,-47637000,1577750400,2,-44125000,-448.625,6.0,,2,4.591837,,0.0,0.0,29.651,strong_buy,1.0,-0.17914,-0.29714,-0.912,0.001,,Healthcare,1.0,85323200,0.0008,70000,1536019200,67243,,3.81,10.5,10.0,10.25,10.25,,,150200992,1.76,0,120000,-0.565,,
AYM.TO,0.57407403,0.12722874,,,,-1.183289,,,2.308,,,4.25,1.537,1538352000,,1.231,1.599,59834024,0.28065002,8.828,2.478,528238944,EUR,,52132891,,,5696412,366.0,,,0.30701,45850000,,,Copper,,,1514678400,1445385600,1/30,,1,86400,,,1530316800,36327260,1577750400,1,57928132,0.19933,,,2,1.8414211,,0.17039,0.17039,1.384,strong_buy,1.0,0.06435,0.12984,-0.085,1.67,,Basic Materials,,135476000,0.0,0,1526428800,100,,0.0,2.92,2.92,2.92,2.92,,,60358260,0.439,0,213196496,0.282,,
BAD.TO,0.03823006,0.12722874,,,2.0,0.480248,,6.0,9.09,,3.0,28.19,2.726,1538352000,29.286,-0.281,-0.281,128177000,0.23583001,9.027,2.129,1157114112,CAD,,36489262,1.98,14.237374,-8131875,1943.0,,,0.30033,146592000,,,Engineering & Construction,,,1514678400,1390867200,3/1,,1,86400,,,1530316800,66096000,1577750400,6,104060000,0.14935,3.0,,2,3.10121,,0.12161,0.12161,2.587,buy,2.3,0.1001,0.21236,0.193,14.65,,Industrials,1.0,37100700,0.0093,343384,1536019200,431283,,3.25,40.0,20.5,34.08,37.0,,,37229000,1.003,98760000,543513984,1.782,,
BB.TO,-0.10915494,0.12722874,,,2.0,-0.024648,,7.0,4.537,,9.0,12.08,6.433,1538352000,30.287,,1.263,63000000,0.07143,86.468,6.176,5447479808,USD,,526352300,0.18,67.11111,-6375000,3288.0,,,0.76304,681000000,,,Communication Equipment,,,1519776000,1187136000,3/1,,1,86400,,,1535673600,-302000000,1582848000,7,-141000000,-0.10998,7.0,3.15,2,2.662552,,-0.3424,-0.3424,6.3,hold,3.0,-0.01572,-0.11618,-0.118,1.646,,Technology,3.0,537768000,0.013200001,7086500,1536019200,7132434,,3.77,15.04,11.0,12.65,13.0,,,2264000000,4.208,739000000,882000000,-0.62,,
