,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
ACU,-0.14285713,0.06675303,,,,1.03897,,,15.478,,,21.36,4.624,1538092800,91.713,-0.107,-0.144,10729913,0.079239994,11.004,0.872,118071944,USD,,2959861,1.79,11.932961,-3744072,421.0,,,0.36693,47899273,0.12276,0.60383,Household & Personal Products,,,1514678400,,,,1,86400,,,1530316800,3746479,1577750400,2,4222876,0.05657,,1.4,2,1.3800234,,0.02767,0.02767,2.067,strong_buy,1.0,0.04201,0.07377,0.023,40.154,,Consumer Defensive,,3374060,0.0083,27842,1535673600,30039,0.0117999995,10.81,29.0,25.25,27.13,27.13,,,1894000,0.561,47896000,135415344,1.02,,
ACY,0.0567075,0.06675303,,,,-0.866138,,,33.601,,,14.37,0.249,1538092800,310.154,,,24170800,0.70567,6.769,4.777,163622464,USD,,1260380,1.84,7.8097825,160450,,,,0.92926,31540600,0.4133,0.216,Rental & Leasing Services,,,1514678400,,,,1,86400,,,1530316800,6638200,1577750400,1,17055700,0.34835997,,,2,0.42766583,,0.19379999,0.19379999,0.213,buy,2.0,0.030639999,0.1499,-0.056,24.182,,Industrials,,1416700,0.0011999999,1730,1535673600,1358,0.0016,0.65,17.5,17.5,17.5,17.5,,,4378000,3.09,147642496,34252400,4.687,,
AINC,0.018694282,0.06675303,,,2.0,1.186021,,8.0,19.693,,9.0,70.69,1.454,1538092800,27.17,,,6515000,0.043319996,19.572,0.848,127508640,USD,,1739697,6.69,10.566518,35078752,102.0,,,0.19454001,10617000,0.52656,0.17452998,Asset Management,,,1514678400,,,,1,86400,,,1530316800,-6035000,1577750400,1,19616000,0.00681,9.0,,2,3.5896003,,-0.04004,-0.04004,1.142,buy,2.0,0.00588,-0.17363001,1.853,72.662,,Financial Services,9.0,2380700,0.0155,32687,1535673600,38013,0.0356,1.52,91.0,91.0,91.0,91.0,,,40868000,19.374,12991000,150372992,-6.342,,
AIRI,-0.0289855,0.06675303,,,,-0.30071,,,0.691,,,1.37,1.228,1538092800,162.6,,,-3325000,-0.07039,-19.459,1.37,64701976,USD,,20146548,-0.12,-11.416667,-2990750,275.0,,,0.083579995,4867000,0.47507,0.20792,Aerospace & Defense,,,1514678400,1287014400,1/400,,1,86400,,,1530316800,-13266000,1577750400,2,-3664000,-0.13003,,,2,1.982634,,-0.43840998,-0.43840998,0.253,buy,2.0,-0.05513,-0.66103,-0.074,2.105,,Industrials,,27388900,0.0007,18971,1535673600,23957,0.00090000004,0.73,2.5,2.0,2.25,2.25,,,405000,0.015,29694000,47234000,-0.89,,
AKG,-0.13131315,0.06675303,,,2.0,0.038929,,3.0,1.372,,5.0,0.8161,2.258,1536883200,,,,116311000,0.47489,1.616,0.767,187961264,USD,,170362807,0.03,27.203335,-310010624,,,,0.53853,126765000,0.22311,0.51183,Gold,,,1514678400,,,,1,86400,,,1530316800,-142394000,1577750400,5,107566000,0.21316999,5.0,,4,0.5948251,,-0.58138,-0.58138,0.08,hold,2.6,0.05263,-0.38042,0.11,1.173,,Basic Materials,6.0,225804992,0.0026,589245,1534291200,307213,,1.68,2.32,0.97,1.56,1.35,,,18756000,0.083,0,244924000,-0.682,,
ALO,-0.7996359,0.06675303,,,2.0,-1.205389,,2.0,3.274,,4.0,0.805,3.148,1536883200,8.741,-0.494,-0.065,13851000,0.14525,4.003,0.581,55443880,USD,,80254243,0.4,2.0125,-83986496,356.0,,,0.21216999,30703000,0.041100003,0.25957,Gold,,,1514678400,1494892800,1/10,,1,86400,,,1530316800,8858000,1577750400,5,-9561000,0.094060004,3.0,,3,0.24587661,,0.092889994,0.092889994,1.226,buy,2.4,0.01931,0.04145,-0.031,1.993,,Basic Materials,6.0,83784096,0.0191,1596630,1534291200,1500254,,3.9,7.09,4.33,5.47,5.51,,,29732000,0.355,23980000,95358000,0.184,,
APHB,-0.5666667,0.06675303,,,,3.130145,,,0.506,,,0.3495,2.987,1538092800,,,,-8836000,0.0,-0.313,47.681,2765520,USD,,13625878,-0.79,-0.44240505,-6076250,31.0,,,0.0,-2766000,0.04802,0.10832,Biotechnology,,,1514678400,1493078400,1/10,,1,86400,,,1530316800,-9315000,1577750400,1,-8671000,-158.93103,,,4,0.6907115,,0.0,0.0,2.83,buy,2.0,-0.42953,-1.02363,,0.005,,Healthcare,,16468300,0.087,1432235,1535673600,1061697,0.106400006,9.2,6.0,6.0,6.0,6.0,,,5798000,0.352,0,58000,-0.773,,
ASM,-0.55263513,0.06675303,,,,0.072679,,,1.311,,,0.6798,1.576,1536883200,17.044,-0.236,-0.272,7338763,0.21179001,6.016,1.274,44148092,USD,,53147630,0.15,4.5319996,-8139106,,,,0.28,11383511,0.04458,0.11833,Silver,,,1514678400,,,,1,86400,,,1530316800,2437461,1577750400,3,4866062,0.10858,,,4,0.51853544,,0.07034,0.07034,0.944,buy,2.0,0.02259,0.03522,0.16,0.651,,Basic Materials,,55805700,0.0201,1150142,1534291200,1127559,,8.76,3.23,2.79,3.0,2.98,,,4766000,0.085,12473000,34651640,0.04,,
AST,-0.6169492,0.06675303,,,,2.347774,,,0.506,,,1.19,6.536,1538092800,11.567,,,-22132000,0.0,-2.312,22.218,51167620,USD,,27771351,-0.44,-2.7045455,-7728625,31.0,,,0.90664,3877000,0.40233,0.17797,Biotechnology,,,1514678400,1412208000,1348/1000,,1,86400,,,1530316800,-22651000,1577750400,5,-17438000,-11.24012,,,2,2.3517787,,0.0,0.0,6.09,buy,2.2,-0.39029998,-0.69924,-0.655,0.043,,Healthcare,,55509400,0.0661,3668650,1535673600,3591039,0.11270001,26.94,13.0,5.5,9.5,11.0,,,14805000,0.267,3247000,2303000,-0.423,,
ATNM,0.036554694,0.06675303,,,,3.096813,,,0.157,,,0.7566,4.194,1538092800,,,,-23122936,0.0,-2.686,,62102384,USD,,108956732,-0.25,-3.0264,-10582653,25.0,,,0.0,,0.01364,0.10031,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-22672072,1577750400,6,-18708684,0.0,,,4,4.8191085,,0.0,0.0,4.078,buy,1.8,-0.81439,-1.73143,,,,Healthcare,,110463000,0.0385,4253268,1535673600,3811277,0.0387,4.03,6.0,3.0,4.29,4.38,,,21474264,0.194,0,,-0.258,,
AUG,-0.43478262,0.06675303,,,2.0,0.333614,,7.0,0.387,,8.0,1.13,5.208,1536883200,,,,1198995,0.0,80.242,,96209864,CAD,,64362934,-0.05,-22.6,-29318294,22.0,,,0.0,-105000,0.26883,0.11879,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,3950293,1577750400,5,1479386,0.0,8.0,,2,2.9198966,,0.0,0.0,4.361,buy,1.6,0.01274,0.07516,,,,Basic Materials,6.0,85938400,0.0092,843675,1534291200,886227,,15.38,4.68,2.44,3.4,3.14,,,4409595,0.051,0,,0.049,,
AXU,-0.22142851,0.06675303,,,2.0,0.011176,,8.0,0.831,,9.0,1.07,3.508,1536883200,,,,-3783411,-0.39938,-25.13,10.036,95075880,CAD,,102671316,-0.02,-53.500004,-8878953,79.0,,,0.18338,2277000,,,Waste Management,,,1514678400,,,,1,86400,,,1530316800,-6837654,1577750400,4,-4057038,-0.52023,8.0,,2,1.2876054,,-0.72179,-0.72179,3.279,buy,1.8,-0.03156,-0.08144,0.416,0.095,,Industrials,3.0,107989000,0.0107,1153243,1534291200,1137843,,6.11,2.98,1.73,2.27,2.19,,,17242976,0.16,0,9473188,-0.07,,
BGSF,0.3529749,0.06675303,,,1.0,-0.608208,,10.0,5.958,,8.0,23.32,1.963,1538092800,45.848,1.16,1.263,25447688,0.08936,10.459,0.935,266165136,USD,,8642262,1.84,12.673913,10181566,349.0,,,0.25987,68401998,0.15010001,0.32744998,Staffing & Outsourcing Services,,,1514678400,,,,1,86400,,,1530403200,9897532,1577750400,2,15385240,0.07023,10.0,0.73,2,3.914065,,0.03475,0.03475,1.88,buy,2.0,0.11703,0.19564,0.032,32.073,,Industrials,7.0,10089000,0.0277,279234,1535673600,90763,0.0326,1.7,30.5,29.0,29.75,29.75,,,,,27559604,284783424,1.077,,
BPMX,-0.3439716,0.06675303,,,,-2.325819,,,0.043,,,0.187,3.675,1538092800,,,,-16150000,0.0,-1.517,340.347,24504966,USD,,163066708,-0.09,-2.0777779,-9108750,27.0,,,-2.41667,-177000,0.03059,0.2163,Biotechnology,,,1517356800,,,,1,86400,,,1525046400,-15645000,1580428800,2,-14965000,-225.08331,,,3,4.3488374,,0.0,0.0,3.562,buy,2.0,-1.08375,-2.94356,-0.053,0.001,,Healthcare,,191524000,0.067600004,12948692,1535673600,12072798,0.0759,2.28,1.5,0.6,1.05,1.05,,,10926000,0.057,0,72000,-0.137,,
BRG,-0.22058827,0.06675303,,,2.0,0.297844,,9.0,5.187,,1.0,8.77,5.742,1538092800,175.195,,,44289000,0.27103,42.05,11.397,1862358656,USD,,23578004,-1.82,-4.8186812,-98977872,,,,0.59597,66422000,0.00369,0.50715,REIT - Residential,,,1514678400,,,,1,86400,,,1530316800,-78240000,1577750400,9,54819000,-0.10215,9.0,-0.54,2,1.6907655,,-0.25506002,-0.25506002,1.033,buy,1.9,-0.00636,-0.09076,0.522,6.595,,Real Estate,10.0,23672100,0.0642,1525185,1535673600,1697945,0.0647,14.81,14.0,9.0,11.22,11.0,,,25411000,1.07,1144007936,163410000,-3.157,,
BTG,-0.02641517,0.06675303,,,2.0,1.248976,,6.0,1.663,,9.0,2.62,0.776,1536883200,34.893,0.068,-0.011,450334016,0.47047,6.438,3.029,2899225600,USD,,966123578,0.21,12.476191,-51526248,3109.0,,,0.54169,310753000,0.00603,0.0,Gold,,,1514678400,,,,1,86400,,,1530316800,118610000,1577750400,1,300864992,0.20739001,7.0,3.22,2,1.5754659,,0.123909995,0.123909995,0.302,strong_buy,1.5,0.04849,0.07952,0.733,0.975,,Basic Materials,6.0,985860992,0.0135,13335065,1534291200,11190403,,5.22,3.5,3.5,3.5,3.5,,,106952000,0.108,577836032,957193024,0.102,,
BTX,-0.20532328,0.06675303,,,2.0,3.414216,,7.0,0.796,,7.0,2.0,5.904,1538092800,1.313,,,-36085000,0.0,-6.367,38.717,229745648,USD,,89067884,-0.27,-7.4074073,-20083624,92.0,,,0.94589996,3290000,0.06468,0.43622002,Biotechnology,,,1514678400,878256000,3/1,,1,86400,,,1530316800,-125376000,1577750400,4,-31094000,-6.65656,5.0,,2,2.5125628,,0.0,0.0,5.635,buy,1.8,-0.16157,-0.8937,5.685,0.048,,Healthcare,3.0,126877000,0.112399995,14255784,1535673600,13153727,0.1607,33.06,8.0,6.0,6.75,6.5,,,29155000,0.23,1376000,5934000,-1.015,,
BVX,0.6127167,0.06675303,,,,-2.136348,,,0.655,,,5.81,3.564,1538092800,12.58,,,-1118000,-0.02656,-159.652,4.241,178491056,USD,,25207068,-0.49,-11.857142,47750,211.0,,,0.51704,19761000,0.11632,0.3679,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,-3276000,1577750400,4,-1491000,-0.04346,,-0.98,2,8.87023,,-0.07784,-0.07784,2.159,buy,1.8,-0.036170002,-0.14513,0.171,1.298,,Healthcare,,33203500,0.0039,127978,1535673600,44157,0.004,0.46,11.0,8.0,8.88,8.25,,,7875000,0.239,2714000,42086000,-0.107,,
CANF,-0.26347303,0.06675303,,,,2.745208,,,0.328,,,1.2496,4.231,1536883200,,,,-7053000,0.0,-2.775,12.586,19571200,USD,,19644644,-0.24,-5.206667,-3514816,7.0,,,1.0,789000,0.0,0.06369,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-5842000,1577750400,1,-5381000,-4.54469,,,4,3.809756,,0.0,0.0,4.231,buy,2.0,-0.41534,-1.11357,3.517,0.092,,Healthcare,,39705000,0.0152,311610,1534291200,332637,,5.19,8.0,8.0,8.0,8.0,,,5840000,0.294,0,1555000,-0.346,,
CDOR,0.0679611,0.06675303,,,,4.628706,,,8.404,,,11.1,1.525,1538092800,126.041,-0.373,-0.414,15959000,0.24291,17.366,4.218,277137888,USD,,5335781,0.13,85.38462,14743000,14.0,,,0.34981,17259000,0.56284,0.58961,REIT - Hotel & Motel,,,1514678400,,,,1,86400,,,1530316800,3248000,1577750400,5,11590000,0.10925999,,3.19,2,1.3207996,,0.060549997,0.060549997,0.719,buy,1.8,0.01877,0.03562,0.254,5.621,,Real Estate,,11884500,0.002,23271,1535673600,33654,0.004,1.93,13.0,11.0,12.3,12.5,,,6629000,0.558,140350000,65699000,0.274,,
CPHI,0.58062506,0.06675303,,,,3.214853,,,0.941,,,0.2528,1.346,1536883200,28.993,,,-167757,-0.012159999,-117.712,1.431,19747026,USD,,21937949,,,4433315,276.0,,,0.19823,2468550,0.4966,0.060489997,Drug Manufacturers - Major,,,1514678400,1060905600,1000/21804,,1,86400,,,1530316800,-17324286,1577750400,1,1739193,-0.2569,,,4,0.26865035,,-1.25544,-1.25544,0.462,buy,2.0,-0.03272,-0.35294998,0.088,0.317,,Healthcare,,43579600,0.0044,192135,1534291200,177388,0.007900001,1.7,3.0,3.0,3.0,3.0,,,1935527,0.044,11894585,13799326,-0.398,,
CQH,0.22609365,0.06675303,,,,1.211245,,,0.002,,,32.2,1.819,1535673600,,26.92,26.919,,0.0,,19.852,7196273152,USD,,18742213,2.48,,224687744,,,,1.0,120797000,0.91911006,0.07961,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,357310016,1577750400,4,-5799000,0.99347,,,2,16100.0,,0.9857,0.9857,0.914,buy,2.0,296.3512,1306.435,24.945,1.564,,Energy,,231700000,0.0008,184913,1532995200,185211,0.0099,1.75,32.0,28.5,29.63,29.0,,,329000,0.001,0,362494016,1.542,,
CRHM,0.388,0.06675303,,,2.0,0.499483,,7.0,0.977,,7.0,3.45,2.259,1536883200,50.432,,,49730096,0.45233002,7.563,3.421,376099360,USD,,65722595,0.06,57.500004,38360284,18.0,,,0.2583,28250438,,,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,8240448,1577750400,3,41006344,0.20091,5.0,,2,3.531218,,0.07495,0.07495,2.147,buy,2.3,0.07501,0.14003,0.306,1.499,,Healthcare,1.0,72673600,0.00029999999,23432,1534291200,26701,,0.32,4.0,3.0,3.4,3.2,,,4469617,0.062,64390784,109941440,0.11,,
CRMD,2.0833333,0.06675303,,,5.0,5.04227,,10.0,-0.076,,9.0,2.26,0.463,1538092800,,,,-36985528,0.0,-4.12,826.546,152382096,USD,,81369333,-0.14,-16.142857,-13896204,14.0,,,0.64429003,214363,0.039389998,0.123500004,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-39008888,1577750400,1,-25467052,-200.93011,9.0,,2,,,0.0,0.0,0.379,buy,2.0,-1.70978,-8.77812,-0.945,0.003,,Healthcare,1.0,84910096,0.0884,8652538,1535673600,8077672,0.1107,2.88,3.0,3.0,3.0,3.0,,,4701978,0.055,0,184360,-0.548,,
CTEK,0.22429907,0.06675303,,,,0.691232,,,1.814,,,3.93,1.382,1538092800,135.008,0.272,0.633,7034194,0.10062,8.009,0.806,56336556,USD,,6949291,0.56,7.017857,1106356,302.0,,,0.29453,20899588,0.21696,0.2141,Business Services,,,1514678400,1484265600,1/3,,1,86400,,,1530316800,-1109032,1577750400,4,5226150,0.06745,,0.48,2,2.166483,,-0.015859999,-0.015859999,1.181,buy,2.0,0.056750003,-0.06415,0.008,7.312,,Industrials,,9616130,0.0018000001,17608,1535673600,16263,0.0022,1.2,9.0,6.6,7.46,7.13,,,5001649,0.52,23546804,69905600,-0.12,,
CTO,0.012980461,0.06675303,,,1.0,0.639386,,1.0,37.273,,5.0,61.66,10.236,1538092800,85.481,2.879,2.85,37978088,0.55404997,13.314,7.376,505624640,USD,,3810662,9.33,6.608789,53359632,14.0,,,0.72693,60959314,0.09175,0.76808,Real Estate - General,,,1514678400,,,,1,86400,,,1530316800,50369332,1577750400,1,26513152,0.37680998,2.0,,2,1.6542807,,0.73483,0.73483,3.037,buy,2.0,0.035380002,0.27481002,-0.394,12.416,,Real Estate,4.0,5553600,0.0381,211801,1535673600,199094,0.054899998,23.39,82.0,82.0,82.0,82.0,,,5225091,0.941,177133600,68546008,9.051,,
CVRS,0.032258034,0.06675303,,,,0.818752,,,0.014,,,1.31,6.694,1538092800,48.694,,,-34529000,0.0,-6.971,24.65,240707312,USD,,108407925,-0.17,-7.705882,-21537750,106.0,,,0.05243,385000,0.25778,0.4641,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-41897000,1577750400,3,-35249000,-3.60625,,,2,93.57142,,0.0,0.0,6.086,buy,2.0,-0.53782004,-1.2767501,-0.263,0.052,,Healthcare,,188963008,0.0732,13840252,1535673600,14272499,0.1518,15.77,2.25,1.0,1.65,1.7,,,34315000,0.182,11708000,9765000,-0.222,,
CVU,-0.035359204,0.06675303,,,,-0.508834,,,8.653,,,8.53,2.843,1538092800,46.451,0.615,0.642,10815758,0.13036,10.287,1.341,111267088,USD,,8029979,0.86,9.918604,-4271383,230.0,,,0.22971001,18645916,0.04739,0.61202997,Aerospace & Defense,,,1514678400,930096000,1/3,,1,86400,,,1530316800,6266676,1577750400,3,-895738,0.12255,,1.81,2,0.98578525,,0.07553,0.07553,2.782,buy,1.7,0.05197,0.08487,0.211,9.339,,Industrials,,8953140,0.0027,24239,1535673600,40955,0.0031,1.84,12.0,11.0,11.67,12.0,,,1032098,0.115,35928928,82971360,0.699,,
DLA,-0.1496368,0.06675303,,,1.0,0.475291,,3.0,21.115,,7.0,17.32,3.12,1538092800,77.703,0.088,0.018,25559000,0.06489,9.4,0.61,240263200,USD,,5752824,1.6,10.825,18712124,7700.0,,,0.19635001,78522000,0.18747,0.70481,Apparel Manufacturing,,,1506729600,1117584000,2/1,,1,86400,,,1530316800,328000,1569801600,1,18809000,0.04,4.0,0.84,2,0.82026994,,0.00083,0.00083,0.831,buy,2.0,0.02912,0.00214,0.076,54.394,,Consumer Cyclical,3.0,7080140,0.015,106481,1535673600,96725,0.0162,11.27,24.0,24.0,24.0,24.0,,,393000,0.056,116329000,393855008,0.036,,
DNN,0.47619057,0.06675303,,,,1.007318,,,0.293,,,0.6235,3.983,1536883200,,,,-15531653,-1.42698,-22.512,32.125,349651744,CAD,,497494117,-0.02,-31.175,-11483867,68.0,,,-0.029289998,469000,0.95116997,0.0,Industrial Metals & Minerals,,,1514678400,1481068800,1/1,,1,86400,,,1530316800,-15850512,1577750400,3,-16687895,-1.83493,,,4,2.1279862,,-1.4561099,-1.4561099,3.573,buy,2.3,-0.05144,-0.09227,0.015,0.019,,Basic Materials,,559182976,0.0137,7344782,1534291200,7633374,,10.73,1.42,0.71,1.08,1.1,,,22205086,0.04,0,10884244,-0.028,,
DXR,0.10515022,0.06675303,,,,-1.948387,,,3.517,,,5.56,1.01,1538092800,33.272,,,,0.0,,46.68,23565600,USD,,787394,,,2285004,,,,1.0,,0.78883004,0.013660001,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,-1283548,1577750400,1,41397,0.64165,,,2,1.5808928,,-2.5425,-2.5425,0.504,none,,0.010570001,-0.09236,-0.169,0.135,,Healthcare,,3728720,0.0511,190531,1535673600,198479,0.2409,25.2,30.0,30.0,30.0,30.0,,,,,4362697,504836,-0.344,,
EMAN,-0.34090906,0.06675303,,,,-0.722834,,,0.445,,,1.49,2.098,1538092800,,,,-9025000,-0.36635,-6.288,2.304,56748344,USD,,28411080,-0.07,-21.285715,-256125,102.0,,,0.16816999,5124000,0.091120005,0.40212002,Semiconductor Equipment & Materials,,,1514678400,1162512000,1/10,,1,86400,,,1530316800,-10660000,1577750400,2,-7381000,-0.44169,,-0.35,2,3.3483148,,-0.43272,-0.43272,1.27,buy,2.0,-0.23065001,-0.50201,0.343,0.626,,Technology,,45111300,0.0211,952780,1535673600,988813,0.037100002,21.17,4.0,4.0,4.0,4.0,,,8663000,0.192,0,24635000,-0.271,,
ENSV,0.32456136,0.06675303,,,,1.963956,,,0.166,,,0.7349,2.638,1538092800,264.894,,,5052000,0.10148,12.567,1.275,63488600,USD,,29319729,0.05,14.698,698063,249.0,,,0.19760999,7148000,0.15523,0.38805,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,-5657000,1577750400,2,518000,-0.02754,,-0.54,4,4.427109,,-0.11363,-0.11363,2.176,buy,2.0,-0.023039998,-0.52849,0.237,0.972,,Energy,,54361200,0.0042,230222,1535673600,198340,0.0057,1.65,1.5,1.5,1.5,1.5,,,235000,0.004,23904000,49784000,-0.11,,
EPM,0.50547934,0.06675303,,,2.0,1.256585,,7.0,2.351,,3.0,11.05,7.256,1538092800,,2.015,2.02,22513928,0.54538,15.031,8.198,338405920,USD,,27785487,0.55,20.090908,11622648,4.0,,,0.70462,29087710,0.08221,0.74893,Oil & Gas E&P,,,1530316800,1075939200,1/40,,1,86400,,,1530316800,19618484,1593475200,4,20536576,0.39756,2.0,,2,4.7001276,,0.47524,0.47524,6.517,hold,2.8,0.11276,0.26919,0.293,1.246,,Energy,1.0,32881100,0.013300001,439741,1535673600,313665,0.0175,2.11,12.0,8.5,10.5,10.75,,,24929844,0.758,0,41281212,0.59,,
ESNC,-0.48723406,0.06675303,,,,-0.490311,,,0.09,,,0.2427,2.3,1538092800,5.738,,,-12341041,-1.03425,-1.17,1.21,14435540,USD,,45103059,-0.11,-2.2063637,-5618723,64.0,,,-0.17433001,-2080118,0.36521,0.065960005,Diversified Industrials,,,1530316800,1383177600,1/5,,1,86400,,,1530316800,-13315825,1593475200,3,-10162312,-1.0583999,,-0.06,4,2.6966665,,-1.08696,-1.08696,1.459,buy,2.0,-0.49187002,-1.12488,-0.459,0.213,,Industrials,,68014400,0.04,2721367,1535673600,2402751,0.076799996,4.75,1.5,0.85,1.12,1.0,,,2984532,0.044,331827,11932328,-0.238,,
EVBN,0.08594656,0.06675303,,,1.0,0.402671,,1.0,25.689,,3.0,46.7,,1538092800,,0.426,0.448,,0.0,,4.219,233473264,USD,,4094446,3.66,12.7595625,,271.0,,,0.0,51439000,0.04165,0.56568,Banks - Regional - US,,,1514678400,1131580800,105/100,,1,86400,,,1530316800,11825000,1577750400,2,17902000,0.32312,3.0,,2,1.8178988,,0.21370001,0.21370001,,buy,2.5,0.00935,0.098900005,0.249,11.556,,Financial Services,7.0,4821380,0.0050999997,24683,1535673600,12167,0.0054,6.0,54.0,50.0,52.0,52.0,,,16765000,3.485,25348000,55335000,2.403,,
FSI,-0.17377776,0.06675303,,,,-0.534481,,,1.508,,,1.46,6.793,1536883200,2.859,8.0,6.806,1581634,0.10948,4.538,0.497,7177274,USD,,7078272,0.09,16.222221,2627985,25.0,,,0.38167,5934152,0.38884997,0.09093001,Specialty Chemicals,,,1514678400,,,,1,86400,,,1530316800,1068021,1577750400,1,2723069,0.090679996,,,3,0.96816975,,0.07393,0.07393,5.034,underperform,4.0,0.04239,0.06312,-0.124,1.249,,Basic Materials,,11631000,0.0037,42784,1534291200,50605,0.006,1.86,1.25,1.25,1.25,1.25,,,10305465,0.886,501492,14446976,0.092,,
FSP,-0.30418253,0.06675303,,,2.0,0.93469,,9.0,7.949,,4.0,7.1,0.472,1538092800,124.636,,,134376992,0.50049996,13.512,6.763,1815674112,USD,,102915101,-0.01,-710.0,129170496,39.0,,,0.56781,154450000,0.03642,0.85660005,REIT - Office,,,1514678400,,,,1,86400,,,1530316800,-939000,1577750400,5,89551000,0.15163,7.0,,2,0.89319414,,-0.0034999999,-0.0034999999,0.435,hold,2.8,0.01265,-0.00107,-0.026,2.504,,Real Estate,8.0,107231000,0.0202,2161424,1535673600,2209746,0.0345,7.84,10.0,8.0,8.7,8.5,,,31644000,0.295,1062385984,268483008,-0.009,,
GDP,0.47932124,0.06675303,,,2.0,,,9.0,4.518,,9.0,14.4,0.393,1538092800,94.252,,,15373000,0.29202,13.818,4.035,212424080,USD,,8372549,2.36,6.101695,-37475248,48.0,,,0.68694997,26523000,0.059070002,0.0,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-9042000,1577750400,9,14833000,-0.00735,9.0,-15.5,2,3.1872509,,-0.17176001,-0.17176001,0.301,buy,1.9,-0.00168,-0.16625,0.457,4.787,,Energy,7.0,11838400,0.0226,268098,1535673600,204513,0.0572,8.16,23.0,11.0,17.93,18.0,,,1729000,0.147,50080000,52644000,-0.822,,
GPL,-0.31226563,0.06675303,,,2.0,1.129631,,3.0,0.47,,6.0,0.8543,6.028,1536883200,,,,1611000,0.0231,48.805,1.127,78625320,USD,,167178715,0.03,28.476667,-992000,407.0,,,0.29157,21567000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,-5445000,1577750400,2,6916000,-0.06296,6.0,,4,1.8176596,,-0.07808,-0.07808,5.157,buy,2.3,-0.022869999,-0.06713,0.086,0.414,,Basic Materials,9.0,169022000,0.0047,696438,1534291200,411430,,2.07,2.25,2.0,2.13,2.13,,,59762000,0.354,0,69740000,-0.032,,
GSAT,-0.73312885,0.06675303,,,2.0,1.20526,,10.0,0.302,,8.0,0.4425,0.672,1538092800,128.089,,,25111000,0.20522,41.216,8.458,1034972992,USD,,517152960,-0.06,-7.375,-92639000,333.0,,,0.59282,64851000,0.5427,0.33446997,Telecom Services,,,1514678400,,,,1,86400,,,1530316800,110739000,1577750400,1,15406000,-0.45493,9.0,1.45,4,1.4652319,,0.90503,0.90503,0.215,hold,3.0,-0.03194,0.46842,0.199,0.099,,Communication Services,8.0,1264099968,0.0542,68508881,1535673600,71433016,0.118599996,29.25,0.7,0.7,0.7,0.7,,,12806000,0.01,488459008,122360000,0.088,,
GSB,Infinity,0.06675303,,,,0.669716,,,1.489,,,4.05,1.379,1538092800,,0.358,0.298,657000,0.01982,108.474,2.15,71267520,USD,,13026762,0.29,,4852875,128.0,,,0.80901,27678000,0.38187,0.295,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-259000,1577750400,,6394000,0.0124,,,2,2.7199464,,-0.0078100003,-0.0078100003,1.278,strong_buy,1.0,0.005,-0.0081,-0.002,1.52,,Technology,,21912500,0.0019,40600,1535673600,7629,0.0029,0.77,,,,,,,16225000,0.742,0,33153000,-0.02,,
